[[2025-10-11 02:17:31]] Starting training on model: model_[33, 32, 16, 1]_output_Sigmoid_intermediate_ReLU_normalized_data_True_loss_MSELoss
[[2025-10-11 02:17:31]] Epoch 1/3000, Validation Loss: 0.0129
[[2025-10-11 02:17:39]] Epoch 111/3000, Validation Loss: 0.0129
[[2025-10-11 02:17:39]] Epoch 112/3000, Validation Loss: 0.0127
[[2025-10-11 02:17:39]] Epoch 113/3000, Validation Loss: 0.0128
[[2025-10-11 02:17:39]] Epoch 114/3000, Validation Loss: 0.0127
[[2025-10-11 02:17:39]] Epoch 115/3000, Validation Loss: 0.0130
[[2025-10-11 02:17:39]] Epoch 116/3000, Validation Loss: 0.0128
[[2025-10-11 02:17:39]] Epoch 117/3000, Validation Loss: 0.0127
[[2025-10-11 02:17:39]] Epoch 118/3000, Validation Loss: 0.0129
[[2025-10-11 02:17:39]] Epoch 119/3000, Validation Loss: 0.0128
[[2025-10-11 02:17:39]] Epoch 120/3000, Validation Loss: 0.0130
[[2025-10-11 02:17:40]] Epoch 121/3000, Validation Loss: 0.0127
[[2025-10-11 02:17:40]] Epoch 122/3000, Validation Loss: 0.0128
[[2025-10-11 02:17:40]] Epoch 123/3000, Validation Loss: 0.0129
[[2025-10-11 02:17:40]] Epoch 124/3000, Validation Loss: 0.0128
[[2025-10-11 02:17:40]] Epoch 125/3000, Validation Loss: 0.0131
